,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre
5352,1592,en,Primal Fear,15.89,1996-03-06,7.7,2299,"['Crime', 'Drama', 'Mystery', 'Thriller']"
5353,59962,en,This Means War,12.892,2012-02-14,6.1,2768,"['Action', 'Comedy', 'Romance']"
5354,1844,en,Entrapment,13.339,1999-04-29,6.2,1500,"['Romance', 'Drama', 'Mystery']"
5355,533,en,Wallace & Gromit: The Curse of the Were-Rabbit,16.04,2005-09-04,7.0,1959,"['Adventure', 'Animation', 'Comedy', 'Family']"
5356,875995,it,The Jungle,22.281,2021-10-20,0.0,0,[]
5357,36401,pl,Pornografia,15.058,2003-09-19,6.0,14,"['War', 'Drama', 'Romance']"
5358,10956,en,Joe Dirt,15.138,2001-04-10,5.5,561,"['Mystery', 'Adventure', 'Comedy', 'Romance', 'Drama']"
5359,439,it,La dolce vita,15.088,1960-02-05,8.2,1325,"['Comedy', 'Drama']"
5360,2018,en,The Wedding Planner,13.536,2001-01-26,5.9,1303,"['Comedy', 'Romance']"
5361,880589,nl,High Jump,10.58,2021-10-17,2.0,1,[]
5362,257932,zh,龙之谷：破晓奇兵,14.199,2014-05-20,7.7,77,"['Fantasy', 'Animation']"
5363,10648,en,Magnum Force,13.384,1973-12-23,7.2,713,"['Drama', 'Crime', 'Action']"
5364,360404,en,"Monster High: Boo York, Boo York",19.891,2015-10-19,7.6,112,"['Animation', 'Family']"
5365,11645,ja,乱,15.383,1985-06-01,8.1,1020,"['Action', 'Drama', 'History']"
5366,529962,en,The Perfection,13.397,2018-09-20,6.6,985,"['Horror', 'Thriller', 'Drama']"
5367,333385,en,Mr. Right,13.89,2016-02-29,6.5,1065,"['Comedy', 'Action', 'Romance', 'Crime']"
5368,882191,en,Untitled Krimes Documentary,22.228,2021-10-20,0.0,0,['Documentary']
5369,73134,fr,Tendres Cousines,12.412,1980-11-19,5.4,26,"['Drama', 'Romance']"
5370,788623,en,Dark Water,22.221,2021-10-20,0.0,0,[]
5371,579701,es,La noche de la bestia,12.535,2021-10-14,5.0,1,"['Comedy', 'Drama', 'Music']"
5372,360606,en,Adventures in Babysitting,16.388,2016-06-24,7.3,301,"['TV Movie', 'Comedy', 'Family']"
5373,197583,en,50 to 1,14.504,2014-03-21,6.7,54,"['Comedy', 'Drama']"
5374,9384,en,Starsky & Hutch,15.63,2004-03-05,5.8,1747,"['Comedy', 'Crime']"
5375,449574,ja,GODZILLA 怪獣惑星,15.891,2017-11-17,6.3,339,"['Action', 'Adventure', 'Science Fiction', 'Animation']"
5376,371638,en,The Disaster Artist,14.989,2017-03-12,7.1,2897,"['Comedy', 'Drama']"
5377,95993,en,Demon Slayer,14.06,2003-02-20,6.5,6,"['Comedy', 'Horror']"
5378,22947,en,Up in the Air,13.081,2009-09-05,6.8,2838,"['Drama', 'Romance']"
5379,299584,en,Christmas Under Wraps,10.584,2014-11-29,5.8,109,"['TV Movie', 'Romance']"
5380,610461,es,"Veinteañera, Divorciada y Fantástica",11.406,2020-02-14,8.2,341,['Comedy']
5381,4141,en,Shoot 'Em Up,16.129,2007-07-26,6.5,1394,"['Action', 'Thriller', 'Comedy', 'Crime']"
5382,310135,en,Turbo Kid,15.884,2015-08-14,6.6,538,"['Action', 'Adventure', 'Comedy', 'Science Fiction']"
5383,5458,en,Cruel Intentions 2,16.627,2000-11-09,4.9,269,['Drama']
5384,138,en,Dracula,16.277,1931-02-12,7.2,791,"['Horror', 'Drama', 'Fantasy']"
5385,10396,en,Tequila Sunrise,13.876,1988-12-02,6.1,343,"['Crime', 'Romance', 'Thriller']"
5386,50087,ja,劇場版ポケットモンスター ダイヤモンド&パール 幻影の覇者 ゾロアーク,13.879,2010-07-10,6.6,146,"['Family', 'Animation', 'Adventure', 'Fantasy']"
5387,214030,en,Fading Gigolo,16.63,2013-09-07,5.8,468,['Comedy']
5388,8195,en,Ronin,16.776,1998-09-25,6.9,1718,"['Action', 'Thriller', 'Crime', 'Adventure']"
5389,523777,en,Next Gen,22.09,2018-09-07,7.0,557,"['Action', 'Adventure', 'Animation', 'Family']"
5390,474335,en,Uncle Drew,13.638,2018-06-27,6.7,400,['Comedy']
5391,336455,en,Viral,13.631,2016-02-18,5.6,405,"['Drama', 'Horror', 'Science Fiction']"
5392,532327,en,How High 2,14.522,2019-04-16,6.8,71,"['Comedy', 'TV Movie']"
5393,10779,en,The Frighteners,13.573,1996-07-18,6.9,1064,"['Horror', 'Comedy']"
5394,64586,en,Sleeping Beauty,12.375,2011-06-10,5.4,459,"['Drama', 'Romance']"
5395,11846,en,Father of the Bride,10.022,1991-12-20,6.4,979,"['Comedy', 'Romance']"
5396,2604,en,Born on the Fourth of July,12.271,1989-12-20,7.0,1233,"['Drama', 'War']"
5397,211387,en,Marvel One-Shot: Agent Carter,13.375,2013-09-08,7.4,483,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']"
5398,355066,tr,Kötü Kedi Şerafettin,14.628,2016-02-05,6.6,109,"['Comedy', 'Animation', 'Action']"
5399,10761,en,Made of Honor,11.772,2008-04-30,6.4,1322,"['Comedy', 'Romance']"
5400,301608,en,The Trust,17.127,2016-04-29,5.0,353,"['Crime', 'Thriller', 'Comedy', 'Mystery']"
5401,10890,en,Stripes,13.218,1981-06-25,6.5,632,"['Action', 'Comedy']"
5402,9829,en,United 93,15.12,2006-04-28,7.1,1047,"['Drama', 'History', 'Crime', 'Thriller', 'Action']"
5403,9036,en,Eight Below,14.77,2006-02-17,7.0,1377,"['Adventure', 'Drama', 'Family']"
5404,520541,ja,ニセコイ,19.225,2018-12-21,7.4,28,"['Romance', 'Comedy']"
5405,646332,es,Alma de héroe,11.886,2019-05-02,7.9,101,['Action']
5406,68734,en,Argo,14.77,2012-03-22,7.3,6730,"['Drama', 'Thriller']"
5407,364375,es,Colombia: Magia Salvaje,12.112,2015-09-10,8.4,58,['Documentary']
5408,2069,en,The Whole Nine Yards,10.566,2000-02-18,6.4,1360,"['Comedy', 'Crime']"
5409,28580,en,The Lost Weekend,14.066,1945-11-29,7.7,385,['Drama']
5410,103328,fr,Holy Motors,14.618,2012-07-02,7.1,828,"['Drama', 'Fantasy']"
5411,291276,en,Unlocked,19.124,2017-04-27,6.3,841,"['Action', 'Thriller']"
5412,380124,en,Boo! A Madea Halloween,15.123,2016-10-21,5.6,354,"['Comedy', 'Horror']"
5413,270413,ja,ワンピース ストロングワールド Episode 0,22.06,2010-04-24,7.1,50,"['Action', 'Animation', 'Comedy']"
5414,9475,en,Scent of a Woman,13.313,1992-12-23,7.7,2322,['Drama']
5415,369192,en,Battle of the Sexes,14.324,2017-09-22,6.8,1483,"['Comedy', 'Drama', 'History']"
5416,1957,en,Enough,17.064,2002-05-21,6.6,822,"['Drama', 'Thriller']"
5417,577242,fr,Kaamelott : Premier volet,12.318,2021-07-21,7.3,286,"['Adventure', 'Comedy']"
5418,9879,en,Striptease,12.763,1996-06-28,5.5,794,"['Comedy', 'Crime', 'Drama']"
5419,269437,en,Pixie Hollow Bake Off,16.856,2013-10-20,7.2,33,['Animation']
5420,11216,it,Nuovo Cinema Paradiso,13.311,1988-11-17,8.5,3074,"['Drama', 'Romance']"
5421,9889,en,Shallow Hal,18.312,2001-11-01,6.1,2265,"['Comedy', 'Romance']"
5422,1103,en,Escape from New York,16.861,1981-05-23,7.1,2243,"['Science Fiction', 'Action']"
5423,20539,en,The Crucible,10.612,1996-11-27,6.6,378,"['Drama', 'History']"
5424,9560,en,A Walk in the Clouds,19.861,1995-08-11,7.2,673,"['Drama', 'Romance']"
5425,570480,en,Trouble,16.632,2019-08-08,6.6,116,"['Animation', 'Adventure', 'Family', 'Comedy', 'Music']"
5426,431112,en,Awakening the Zodiac,15.89,2017-06-09,5.1,94,"['Crime', 'Drama', 'Mystery', 'Thriller']"
5427,239529,ja,ルパン三世VS名探偵コナン THE MOVIE,15.114,2013-12-07,6.8,115,"['Animation', 'Action', 'Thriller']"
5428,295699,en,Everybody Wants Some!!,11.367,2016-03-30,6.3,869,['Comedy']
5429,10730,en,King Kong,16.359,1976-09-08,6.2,592,"['Adventure', 'Drama', 'Horror']"
5430,707886,en,Feel the Beat,19.296,2020-06-19,7.8,895,"['Comedy', 'Music', 'Drama']"
5431,425888,en,A Nightmare on Elm Street,12.873,2021-12-31,0.0,0,['Horror']
5432,2616,en,Uncle Buck,10.359,1989-08-16,6.8,848,"['Comedy', 'Drama', 'Family']"
5433,978,en,Seven Years in Tibet,14.81,1997-09-12,7.2,2088,"['Adventure', 'Drama', 'History']"
5434,11456,en,Domestic Disturbance,15.06,2001-10-28,5.8,298,"['Mystery', 'Thriller', 'Crime']"
5435,8963,en,Crimson Tide,15.409,1995-05-12,7.2,1230,"['War', 'Thriller', 'Action', 'Drama']"
5436,615925,zh,水怪,16.029,2019-07-12,5.5,5,['Fantasy']
5437,666751,es,Los Leones,9.433,2019-11-28,8.1,57,"['Comedy', 'Romance']"
5438,382272,ja,"デスノート, Light up the NEW world",15.116,2016-10-29,6.4,100,"['Fantasy', 'Mystery', 'Thriller']"
5439,214597,en,Fright Night 2: New Blood,11.362,2013-08-31,4.9,195,"['Horror', 'Comedy']"
5440,19277,en,In Hell,22.001,2003-11-24,6.3,352,"['Action', 'Drama', 'Thriller']"
5441,434355,fr,Taxi 5,12.866,2017-01-19,5.6,790,"['Comedy', 'Action']"
5442,2114,en,Final Fantasy: The Spirits Within,15.008,2001-07-02,6.2,1127,"['Adventure', 'Action', 'Animation', 'Fantasy', 'Science Fiction', 'Thriller', 'Romance']"
5443,250480,en,The Many Adventures of Winnie the Pooh,14.856,1977-03-11,7.3,728,"['Animation', 'Family']"
5444,254302,en,High-Rise,10.363,2015-11-22,5.7,903,['Drama']
5445,9986,en,Charlotte's Web,16.308,2006-12-07,6.2,1067,"['Comedy', 'Family', 'Fantasy']"
5446,437291,en,Savage Dog,12.356,2017-08-04,5.3,83,['Action']
5447,26428,en,Agora,11.308,2009-05-17,7.0,1091,"['Adventure', 'Drama', 'History']"
5448,64847,ja,哀しみのベラドンナ,9.418,1973-06-30,7.5,143,"['Animation', 'Drama', 'Fantasy']"
5449,1807,en,Elephant,14.105,2003-09-20,7.1,1345,"['Crime', 'Drama']"
5450,690846,es,"Patricia, Una Pasión Escondida",12.962,2020-01-21,4.4,11,"['Drama', 'Comedy']"
5451,1412,en,"Sex, Lies, and Videotape",13.554,1989-08-04,6.9,604,['Drama']
5452,572468,id,Perempuan Tanah Jahanam,16.637,2019-10-17,6.7,67,"['Horror', 'Thriller', 'Mystery']"
5453,38050,en,The Adjustment Bureau,17.005,2011-03-03,6.7,3581,"['Science Fiction', 'Thriller', 'Romance']"
5454,23742,en,Cop Out,12.605,2010-02-26,5.6,1167,"['Action', 'Comedy', 'Crime']"
5455,12721,en,"No Retreat, No Surrender",20.352,1986-05-02,6.2,389,['Action']
5456,230222,en,Tarzan,19.057,2013-10-17,5.7,485,"['Animation', 'Action', 'Adventure', 'Family']"
5457,417760,ja,一週間フレンズ,15.751,2017-02-18,7.0,38,"['Romance', 'Drama']"
5458,11411,en,Superman IV: The Quest for Peace,17.851,1987-07-23,4.5,888,"['Action', 'Adventure', 'Science Fiction']"
5459,2164,en,Stargate,21.935,1994-10-27,7.0,2498,"['Action', 'Adventure', 'Science Fiction']"
5460,454992,en,The Spy Who Dumped Me,17.365,2018-08-02,6.4,1800,"['Action', 'Comedy']"
5461,209269,en,Felony,13.355,2013-07-18,5.7,133,"['Mystery', 'Thriller', 'Crime']"
5462,285423,en,Jarhead 2: Field of Fire,15.994,2014-08-14,6.3,206,"['War', 'Action']"
5463,449755,en,Christmas Inheritance,14.611,2017-12-15,6.4,699,"['Romance', 'Drama']"
5464,15196,en,Clue,13.299,1985-12-13,7.3,1232,"['Comedy', 'Thriller', 'Crime', 'Mystery']"
5465,10735,en,What a Girl Wants,15.0,2003-03-27,6.2,1325,"['Comedy', 'Romance', 'Drama', 'Family']"
5466,9886,en,Johnny Mnemonic,13.299,1995-05-26,5.7,956,"['Science Fiction', 'Thriller', 'Adventure', 'Action', 'Drama']"
5467,604578,en,Spontaneous,12.146,2020-10-02,7.2,275,"['Comedy', 'Horror']"
5468,411976,en,Novitiate,20.36,2017-10-27,6.3,120,['Drama']
5469,1643,it,Ultimo tango a Parigi,14.847,1972-10-14,7.1,897,"['Drama', 'Romance']"
5470,296360,en,Love & Friendship,12.105,2016-05-26,6.1,413,"['Comedy', 'Drama', 'Romance']"
5471,561859,en,Alien Overlords,19.162,2018-11-14,4.1,10,"['Action', 'Science Fiction', 'Drama', 'Horror']"
5472,2284,en,Mr. Magorium's Wonder Emporium,14.848,2007-11-14,6.2,998,"['Family', 'Fantasy', 'Comedy']"
5473,882251,en,Silent Hours,15.822,2021-10-07,10.0,1,['Thriller']
5474,291270,en,Anomalisa,10.103,2015-12-30,7.1,1344,"['Animation', 'Comedy', 'Drama', 'Romance']"
5475,436951,es,Bob Esponja: Días de Cangreburgers,14.723,2016-06-08,9.5,4,[]
5476,255343,en,Escobar: Paradise Lost,16.241,2014-10-11,6.3,641,"['Thriller', 'Romance']"
5477,428125,ja,君と100回目の恋,15.105,2017-02-04,7.5,25,"['Drama', 'Romance']"
5478,13690,en,Open Season 2,17.597,2008-09-24,5.8,912,"['Adventure', 'Animation', 'Comedy', 'Family']"
5479,9314,en,Nineteen Eighty-Four,14.295,1984-10-10,6.8,991,"['Drama', 'Science Fiction', 'Thriller']"
5480,457859,ru,Про любовь. Только для взрослых,16.195,2017-09-01,6.1,28,"['Romance', 'Comedy', 'Drama']"
5481,9885,en,Wolf Creek,13.846,2005-09-16,6.2,806,"['Horror', 'Thriller']"
5482,9437,en,Kiss the Girls,12.995,1997-09-29,6.5,1098,"['Drama', 'Mystery', 'Thriller', 'Crime']"
5483,18148,ja,東京物語,13.845,1953-11-03,8.3,694,['Drama']
5484,242095,en,The Signal,11.349,2014-03-15,6.0,1284,"['Thriller', 'Science Fiction']"
5485,521647,en,Darc,16.357,2018-05-01,6.2,147,"['Action', 'Thriller']"
5486,10651,en,The Dead Pool,21.874,1988-04-14,6.3,569,"['Action', 'Crime', 'Thriller']"
5487,19898,en,Pandorum,14.796,2009-09-08,6.5,1755,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']"
5488,12140,ja,イノセンス,19.344,2004-03-06,7.4,585,"['Animation', 'Drama', 'Science Fiction']"
5489,429476,en,Hell Fest,12.606,2018-09-27,5.6,613,['Horror']
5490,290250,en,The Nice Guys,12.298,2016-05-15,7.1,6106,"['Comedy', 'Crime', 'Action']"
5491,58244,en,Upside Down,12.844,2012-09-27,6.2,2084,"['Romance', 'Science Fiction', 'Drama', 'Fantasy']"
5492,9599,en,The Blob,13.84,1988-08-05,6.7,581,"['Horror', 'Science Fiction']"
5493,963,en,The Maltese Falcon,13.591,1941-10-18,7.8,1158,"['Mystery', 'Crime', 'Thriller']"
5494,812018,en,Our Towns,10.247,2021-04-13,4.0,2,['Documentary']
5495,711963,en,Coming Home in the Dark,11.781,2021-08-12,5.8,14,"['Thriller', 'Horror']"
5496,70578,en,Trespass,12.343,2011-10-13,5.5,906,['Thriller']
5497,546630,de,100 Dinge,12.606,2018-12-06,6.8,182,['Comedy']
5498,2756,en,The Abyss,14.538,1989-08-09,7.3,2066,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
5499,380,en,Rain Man,16.537,1988-12-11,7.8,4785,['Drama']
5500,68810,zh,新七龍珠 神龍的傳說,12.287,1991-11-30,3.8,65,"['Action', 'Adventure', 'Fantasy']"
5501,50838,en,Wrecked,14.34,2011-04-01,5.3,253,"['Mystery', 'Thriller']"
5502,49049,en,Dredd,16.741,2012-09-07,6.8,3892,"['Action', 'Science Fiction']"
5503,426284,ja,無限の住人,17.796,2017-04-29,6.5,359,"['Action', 'Drama', 'Fantasy']"
5504,291348,en,A Matter of Faith,11.972,2014-10-17,5.0,21,['Drama']
5505,149871,ja,かぐや姫の物語,15.241,2013-11-23,8.1,1217,"['Animation', 'Drama', 'Fantasy']"
5506,575264,en,Mission: Impossible 7,13.897,2022-09-01,0.0,0,"['Action', 'Adventure', 'Thriller']"
5507,9671,en,Crocodile Dundee,10.835,1986-09-26,6.4,1384,"['Adventure', 'Comedy']"
5508,14919,en,Batman: Mask of the Phantasm,13.585,1993-12-25,7.5,713,"['Action', 'Animation', 'Crime', 'Mystery']"
5509,483,en,Wild at Heart,13.085,1990-08-17,7.1,1119,"['Comedy', 'Crime', 'Thriller']"
5510,390634,ja,劇場版「Fate/stay night [Heaven’s Feel]」Ⅱ.lost butterfly,15.351,2019-01-12,6.7,148,"['Animation', 'Action', 'Fantasy', 'Drama', 'Romance']"
5511,51162,en,Winnie the Pooh,14.837,2011-04-13,6.9,630,"['Animation', 'Family', 'Comedy', 'Adventure']"
5512,9557,en,Boat Trip,19.285,2002-10-01,5.2,481,['Comedy']
5513,7551,en,Déjà Vu,14.785,2006-11-22,6.8,3652,"['Action', 'Thriller', 'Science Fiction']"
5514,553141,en,The Head Hunter,16.352,2019-04-05,5.3,206,"['Horror', 'Fantasy']"
5515,4380,en,Shall We Dance?,15.285,2004-10-15,6.3,940,"['Drama', 'Romance', 'Comedy']"
5516,10145,en,The Forgotten,14.584,2004-09-24,6.0,874,"['Thriller', 'Drama', 'Horror', 'Mystery', 'Science Fiction']"
5517,479,en,Shaft,11.833,2000-06-15,6.0,925,"['Action', 'Adventure', 'Crime', 'Thriller']"
5518,549514,en,Fatale,11.391,2020-12-18,6.2,186,['Thriller']
5519,426,en,Vertigo,21.231,1958-05-28,8.2,4274,"['Mystery', 'Romance', 'Thriller']"
5520,15,en,Citizen Kane,16.981,1941-04-17,8.0,4093,"['Mystery', 'Drama']"
5521,455551,en,The Recall,18.339,2017-06-02,4.5,278,"['Science Fiction', 'Horror']"
5522,635,en,Angel Heart,15.728,1987-03-06,7.1,1028,"['Horror', 'Mystery']"
5523,295315,en,Sex Ed,17.084,2014-11-07,5.3,107,"['Romance', 'Comedy']"
5524,521720,en,Avengers Grimm: Time Wars,12.851,2018-05-01,5.0,42,"['Action', 'Adventure', 'Fantasy']"
5525,2832,en,Identity,15.579,2003-04-25,7.2,2794,"['Mystery', 'Thriller']"
5526,1535,en,Spy Game,18.079,2001-11-18,6.9,1537,"['Action', 'Crime', 'Thriller']"
5527,283716,pt,Vadias do Sexo Sangrento,12.979,2008-02-13,6.2,5,"['Comedy', 'Horror']"
5528,525686,es,Mi Prima La Sexóloga,21.718,2016-07-21,7.0,180,['Comedy']
5529,70670,no,Hodejegerne,15.581,2011-08-04,7.3,895,"['Thriller', 'Crime', 'Action']"
5530,471925,pt,Entrei em Pânico ao Saber o que Vocês Fizeram na Sexta-feira 13 do Verão Passado Parte 2 - A Hora da Volta da Vingança dos Jogos Mortais de Halloween,13.7,2011-10-20,5.5,4,"['Comedy', 'Horror']"
5531,183662,en,Crush,17.33,2013-03-13,5.9,245,['Thriller']
5532,16441,en,The Beastmaster,15.325,1982-08-16,6.4,269,"['Fantasy', 'Adventure', 'Action']"
5533,45132,en,Super,11.078,2010-11-26,6.6,1084,"['Comedy', 'Action', 'Drama']"
5534,64246,ja,カラフル,14.828,2010-08-21,7.3,187,"['Animation', 'Drama', 'Family']"
5535,11820,en,Mona Lisa Smile,18.326,2003-12-19,6.9,1314,"['Drama', 'Romance']"
5536,399300,zh,Chao ji bao biao,13.133,2016-07-15,6.7,60,['Action']
5537,10495,en,The Karate Kid Part III,14.275,1989-06-29,5.9,1107,"['Action', 'Family', 'Drama', 'Adventure']"
5538,8409,en,A Man Apart,17.326,2003-04-04,6.1,666,"['Action', 'Drama']"
5539,70,en,Million Dollar Baby,21.076,2004-12-15,8.0,7411,['Drama']
5540,81232,en,Foster,11.217,2011-02-10,6.8,88,"['Comedy', 'Drama', 'Family']"
5541,300687,en,Same Kind of Different as Me,16.334,2017-10-20,6.9,189,['Drama']
5542,394117,en,The Florida Project,16.034,2017-10-06,7.4,2033,['Drama']
5543,137773,ja,戦慄のミラージュポケモン,14.554,2006-10-13,6.8,41,"['Animation', 'Action', 'Adventure']"
5544,38579,en,Marmaduke,18.075,2010-06-04,5.3,572,"['Family', 'Comedy']"
5545,37588,en,Bruce Lee: A Warrior's Journey,10.793,2000-10-22,7.4,74,['Documentary']
5546,2310,en,Beowulf,18.023,2007-11-05,5.8,2186,"['Adventure', 'Action', 'Animation']"
5547,422153,en,Hulk: Where Monsters Dwell,13.7,2016-10-21,6.9,54,"['Action', 'Animation', 'Fantasy', 'Science Fiction']"
5548,458083,ko,탐하다: 욕망의 섬,12.45,2017-05-04,4.5,4,['Romance']
5549,880003,en,Angeliena,18.915,2021-10-08,6.0,1,"['Family', 'Comedy', 'Drama']"
5550,653756,es,El agente topo,13.378,2020-12-11,8.2,136,['Documentary']
5551,74018,en,A Cinderella Story: Once Upon a Song,18.323,2011-09-05,6.4,897,"['Comedy', 'Family', 'Romance']"
5552,10413,en,Nowhere to Run,15.319,1993-01-15,6.3,467,"['Action', 'Drama', 'Thriller', 'Romance']"
5553,570661,de,Der Fall Collini,14.337,2019-04-18,7.4,192,"['Thriller', 'Drama', 'Crime']"
5554,48650,es,Habitación en Roma,15.571,2010-05-07,6.4,451,"['Drama', 'Romance']"
5555,655,en,"Paris, Texas",11.918,1984-08-23,8.1,1149,['Drama']
5556,670266,en,Tremors: Shrieker Island,15.718,2020-10-20,6.6,95,"['Action', 'Horror']"
5557,212716,en,What If,14.073,2013-09-07,6.7,1617,"['Drama', 'Comedy', 'Romance']"
5558,629277,ko,차인표,12.821,2021-01-01,6.9,23,['Comedy']
5559,4553,en,The Machinist,15.368,2004-02-09,7.5,3997,"['Thriller', 'Drama']"
5560,11412,en,The Long Kiss Goodnight,12.218,1996-10-11,6.6,839,"['Crime', 'Action', 'Mystery', 'Thriller']"
5561,58235,pt,Bruna Surfistinha,15.069,2011-02-25,6.3,327,['Drama']
5562,402897,en,The Death of Stalin,13.327,2017-10-20,7.0,1319,"['Comedy', 'Drama', 'History']"
5563,326285,en,American Pastoral,15.075,2016-10-20,6.1,551,"['Crime', 'Drama']"
5564,27310,en,The Marine 2,14.819,2009-12-29,6.0,136,['Action']
5565,134,en,"O Brother, Where Art Thou?",14.717,2000-08-30,7.3,3104,"['Adventure', 'Comedy', 'Crime']"
5566,746957,es,Ahí te encargo,13.614,2020-10-02,7.9,244,"['Romance', 'Comedy']"
5567,180863,en,T2 Trainspotting,16.575,2017-01-27,7.0,2510,"['Crime', 'Drama']"
5568,8984,en,Disclosure,13.216,1994-03-10,6.2,870,"['Thriller', 'Drama', 'Crime']"
5569,1965,en,A Perfect Murder,12.766,1998-06-05,6.5,992,"['Crime', 'Thriller', 'Drama']"
5570,627394,en,iParty with Victorious,12.948,2011-06-11,7.7,46,"['TV Movie', 'Comedy', 'Family', 'Music']"
5571,663712,en,Terrifier 2,14.565,,0.0,0,"['Horror', 'Thriller']"
5572,12435,en,The Nanny Diaries,13.067,2007-08-24,6.3,793,"['Comedy', 'Drama', 'Romance']"
5573,72013,ja,劇場版 遊☆戯☆王 ～超融合！時空を越えた絆～,11.888,2010-01-23,6.1,69,"['Animation', 'Fantasy']"
5574,334,en,Magnolia,17.515,1999-12-10,7.7,2538,['Drama']
5575,5137,en,Sky Captain and the World of Tomorrow,12.515,2004-09-17,5.8,949,"['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']"
5576,10808,en,Dr. Dolittle 2,14.714,2001-06-22,5.3,1295,"['Comedy', 'Family', 'Romance', 'Fantasy']"
5577,786,en,Almost Famous,15.814,2000-09-15,7.5,2008,"['Drama', 'Music']"
5578,9618,en,Tango & Cash,13.313,1989-12-22,6.4,1386,"['Action', 'Adventure', 'Comedy', 'Thriller']"
5579,617,en,Wild Things,12.214,1998-03-20,6.3,1222,"['Mystery', 'Thriller', 'Drama']"
5580,504,en,Monster,12.764,2003-12-24,7.2,1655,"['Crime', 'Drama']"
5581,623195,en,Falling Inn Love,14.335,2019-08-29,6.6,924,"['Romance', 'Comedy']"
5582,8338,en,Blindness,12.014,2008-05-14,6.5,975,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']"
5583,24248,en,Barabbas,15.063,1961-12-23,7.0,110,"['Adventure', 'Drama', 'History']"
5584,741067,en,Welcome to Sudden Death,13.359,2020-09-29,6.2,220,['Action']
5585,12133,en,Step Brothers,20.763,2008-07-25,6.6,2396,['Comedy']
5586,4347,en,Atonement,18.713,2007-09-07,7.6,3120,"['Drama', 'Romance']"
5587,412988,en,The Happytime Murders,18.326,2018-08-22,5.7,742,"['Action', 'Comedy', 'Crime']"
5588,11416,en,The Mission,10.01,1986-09-29,7.4,1000,"['Adventure', 'Drama', 'Action', 'History']"
5589,11878,ja,用心棒,14.061,1961-04-25,8.2,948,"['Drama', 'Thriller']"
5590,433310,en,When We First Met,21.55,2018-02-09,6.6,1975,"['Comedy', 'Romance', 'Fantasy']"
5591,82767,es,"¡A volar, joven!",12.62,1947-12-23,7.9,77,['Comedy']
5592,479309,en,The Lost Wife of Robert Durst,12.831,2017-11-04,5.9,17,"['Drama', 'Crime']"
5593,496096,es,Una mujer sin filtro,15.291,2018-01-12,7.7,99,['Comedy']
